code,term
41941111000001109,Amoxicillin 250mg/5ml oral suspension (VMP)
41941311000001106,Amoxicillin 500mg/5ml oral suspension sugar free (VMP)
42011000001106,Amoram 125mg/5ml oral suspension (LPC Medical (UK) Ltd) (AMP)
42203411000001106,Amoxicillin 125mg/5ml oral suspension sugar free (Brown & Burk UK Ltd) (AMP)
42203911000001103,Amoxicillin 250mg/5ml oral suspension sugar free (Brown & Burk UK Ltd) (AMP)
44435411000001108,Amoxicillin 500mg tablets (Brown & Burk UK Ltd) (AMP)
44456411000001100,Amoxicillin 500mg tablets (VMP)
45077711000001107,Amoxicillin 500mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
45167311000001106,Amoxicillin 500mg capsules (Rudipharm Ltd) (AMP)
45171711000001107,Amoxicillin 250mg/5ml oral suspension sugar free (Rudipharm Ltd) (AMP)
45437511000001107,Amoxicillin 500mg tablets (A A H Pharmaceuticals Ltd) (AMP)
45572911000001109,Amoxicillin 125mg/5ml oral suspension sugar free (Rudipharm Ltd) (AMP)
458811000001108,Amoxicillin 250mg capsules (Sun Pharma UK Ltd) (AMP)
45996311000001109,Amoxicillin 250mg capsules (Crescent Pharma Ltd) (AMP)
500511000001107,Amoram 250mg capsules (LPC Medical (UK) Ltd) (AMP)
520311000001108,Amoxicillin 250mg/5ml oral suspension sugar free (Teva UK Ltd) (AMP)
5334311000001104,Amoxil 500mg capsules (Waymade Healthcare Plc) (AMP)
53711000001102,Amoxicillin 500mg capsules (Sandoz Ltd) (AMP)
548011000001109,Amoxicillin 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
549011000001104,Amoxicillin 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
555611000001105,Amoxicillin 250mg/5ml oral suspension (IVAX Pharmaceuticals UK Ltd) (AMP)
558111000001107,Amoxicillin 250mg capsules (A A H Pharmaceuticals Ltd) (AMP)
568411000001107,Amoxicillin 250mg/5ml oral suspension (Viatris UK Healthcare Ltd) (AMP)
623711000001108,Amoxicillin 125mg/5ml oral suspension sugar free (Accord-UK Ltd) (AMP)
634511000001102,Amoxicillin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (AMP)
644811000001100,Amix 250 capsules (Ashbourne Pharmaceuticals Ltd) (AMP)
668411000001104,Amoxicillin 500mg capsules (Teva UK Ltd) (AMP)
673011000001105,Amoxicillin 250mg/5ml oral suspension (Sun Pharma UK Ltd) (AMP)
689711000001103,Amoxil 250mg/5ml syrup sucrose free (GlaxoSmithKline UK Ltd) (AMP)
693411000001108,Amoxicillin 250mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (AMP)
69611000001101,Amoxicillin 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
709111000001109,Amoxicillin 125mg/5ml oral suspension sugar free (Sandoz Ltd) (AMP)
709311000001106,Amoxil 500mg capsules (GlaxoSmithKline UK Ltd) (AMP)
730511000001101,Amoxicillin 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
7339611000001107,Amoxident 250 capsules (Britannia Pharmaceuticals Ltd) (AMP)
7339811000001106,Amoxident 500 capsules (Britannia Pharmaceuticals Ltd) (AMP)
739011000001101,Amoxicillin 250mg capsules (Actavis UK Ltd) (AMP)
756511000001100,Amoxicillin 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
767611000001107,Amoxicillin 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
774011000001100,Amix 125 oral suspension (Ashbourne Pharmaceuticals Ltd) (AMP)
774586009,Amoxicillin (VTM)
802011000001104,Amoxicillin 500mg capsules (IVAX Pharmaceuticals UK Ltd) (AMP)
816511000001105,Amoxicillin 500mg capsules (Viatris UK Healthcare Ltd) (AMP)
819911000001107,Amoxicillin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (AMP)
828811000001100,Amoxicillin 250mg/5ml oral suspension (Sandoz Ltd) (AMP)
830011000001107,Amoxicillin 250mg/5ml oral suspension (Teva UK Ltd) (AMP)
833211000001107,Amoxicillin 250mg capsules (Kent Pharma (UK) Ltd) (AMP)
856111000001107,Amoxicillin 125mg/5ml oral suspension (Sandoz Ltd) (AMP)
860211000001109,Amoxicillin 125mg/5ml oral suspension (Viatris UK Healthcare Ltd) (AMP)
874611000001105,Galenamox 125mg/5ml oral suspension (Galen Ltd) (AMP)
88811000001107,Amoxicillin 250mg/5ml oral suspension sugar free (Sandoz Ltd) (AMP)
930411000001106,Amoxicillin 500mg capsules (A A H Pharmaceuticals Ltd) (AMP)
930911000001103,Amoxicillin 250mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (AMP)
9785311000001100,Amoxicillin 250mg capsules (Almus Pharmaceuticals Ltd) (AMP)
9785911000001104,Amoxicillin 500mg capsules (Almus Pharmaceuticals Ltd) (AMP)
9786511000001104,Amoxicillin 125mg/5ml oral suspension (Almus Pharmaceuticals Ltd) (AMP)
9786911000001106,Amoxicillin 250mg/5ml oral suspension (Almus Pharmaceuticals Ltd) (AMP)
9787111000001106,Amoxicillin 125mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd) (AMP)
9787311000001108,Amoxicillin 250mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd) (AMP)
