code,term
44125511000001105,Nitrofurantoin 100mg modified-release capsules (CNX Therapeutics Ltd) (AMP)
44225811000001106,Nitrofurantoin 100mg modified-release capsules (A A H Pharmaceuticals Ltd) (AMP)
44889611000001107,Nitrofurantoin 100mg modified-release capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
44961111000001105,Nitrofurantoin 100mg modified-release capsules (RPH Pharmaceuticals AB) (AMP)
461311000001101,Urantoin 50mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
497811000001101,Nitrofurantoin 50mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
517311000001102,Macrobid 100mg modified-release capsules (Advanz Pharma) (AMP)
537011000001109,Nitrofurantoin 50mg tablets (Kent Pharma (UK) Ltd) (AMP)
5420911000001103,Nitrofurantoin 25mg/5ml oral suspension sugar free (Advanz Pharma) (AMP)
58211000001101,Furadantin 50mg tablets (Advanz Pharma) (AMP)
623211000001101,Macrodantin 50mg capsules (Advanz Pharma) (AMP)
626211000001108,Nitrofurantoin 100mg tablets (Accord-UK Ltd) (AMP)
637211000001107,Nitrofurantoin 100mg tablets (A A H Pharmaceuticals Ltd) (AMP)
707311000001101,Macrodantin 100mg capsules (Advanz Pharma) (AMP)
758411000001103,Furadantin 100mg tablets (Advanz Pharma) (AMP)
776927008,Nitrofurantoin (VTM)
884111000001105,Nitrofurantoin 50mg tablets (Actavis UK Ltd) (AMP)
9555111000001106,Nitrofurantoin 50mg tablets (Viatris UK Healthcare Ltd) (AMP)
9555311000001108,Nitrofurantoin 100mg tablets (Viatris UK Healthcare Ltd) (AMP)
