code,term
43645711000001100,Co-amoxiclav 125mg/31mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
43646011000001106,Co-amoxiclav 250mg/62mg/5ml oral suspension (Almus Pharmaceuticals Ltd) (AMP)
43646111000001107,Co-amoxiclav 125mg/31mg/5ml oral suspension (Almus Pharmaceuticals Ltd) (AMP)
43646411000001102,Augmentin 250/62 oral suspension (GlaxoSmithKline UK Ltd) (AMP)
43646511000001103,Co-amoxiclav 125mg/31mg/5ml oral suspension (Colorama Pharmaceuticals Ltd) (AMP)
43646811000001100,Co-amoxiclav 250mg/62mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd) (AMP)
43646911000001105,Augmentin 125/31 oral suspension (GlaxoSmithKline UK Ltd) (AMP)
43647211000001104,Co-amoxiclav 250mg/62mg/5ml oral suspension (Sandoz Ltd) (AMP)
43647411000001100,Augmentin 250/62 oral suspension (Sigma Pharmaceuticals Plc) (AMP)
43647511000001101,Co-amoxiclav 125mg/31mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd) (AMP)
43647811000001103,Co-amoxiclav 125mg/31mg/5ml oral suspension (Sandoz Ltd) (AMP)
43648211000001100,Co-amoxiclav 400mg/57mg/5ml oral suspension (Medihealth (Northern) Ltd) (AMP)
43648511000001102,Augmentin-Duo 400/57 oral suspension (GlaxoSmithKline UK Ltd) (AMP)
43648811000001104,Co-amoxiclav 400mg/57mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd) (AMP)
43649011000001100,Co-amoxiclav 400mg/57mg/5ml oral suspension (Sandoz Ltd) (AMP)
43649311000001102,Augmentin-Duo 400/57 oral suspension (Sigma Pharmaceuticals Plc) (AMP)
43649511000001108,Co-amoxiclav 400mg/57mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (AMP)
43801211000001105,Co-amoxiclav 400mg/57mg/5ml oral suspension (VMP)
441311000001108,Co-amoxiclav 250mg/125mg tablets (Viatris UK Healthcare Ltd) (AMP)
451111000001109,Ranclav 250mg/62mg/5ml SF oral suspension (Sun Pharma UK Ltd) (AMP)
45208711000001109,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
4817111000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (AMP)
4817311000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (AMP)
526211000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (AMP)
5281211000001106,Augmentin-Duo 400/57 oral suspension (Dowelhurst Ltd) (AMP)
5337211000001100,Augmentin 625mg tablets (Waymade Healthcare Plc) (AMP)
5483611000001106,Co-amoxiclav 500mg/125mg tablets (Dowelhurst Ltd) (AMP)
5522111000001109,Augmentin 375mg tablets (Dowelhurst Ltd) (AMP)
5614911000001103,Augmentin 625mg tablets (Dowelhurst Ltd) (AMP)
5629811000001102,Co-amoxiclav 500mg/125mg tablets (Viatris UK Healthcare Ltd) (AMP)
575411000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
57911000001109,Ranclav 625mg tablets (Sun Pharma UK Ltd) (AMP)
6032711000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Sandoz Ltd) (AMP)
6034811000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Sandoz Ltd) (AMP)
6036511000001103,Co-amoxiclav 500mg/125mg tablets (Sandoz Ltd) (AMP)
618111000001108,Ranclav 125mg/31mg/5ml SF oral suspension (Sun Pharma UK Ltd) (AMP)
628011000001104,Co-amoxiclav 500mg/125mg tablets (Sun Pharma UK Ltd) (AMP)
680711000001105,Co-amoxiclav 500mg/125mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
7320111000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension (Viatris UK Healthcare Ltd) (AMP)
7320411000001101,Co-amoxiclav 250mg/62mg/5ml oral suspension (Viatris UK Healthcare Ltd) (AMP)
732211000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
7322211000001104,Co-amoxiclav 125mg/31mg/5ml oral suspension (VMP)
7322311000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension (VMP)
760411000001105,Co-amoxiclav 250mg/125mg tablets (IVAX Pharmaceuticals UK Ltd) (AMP)
771411000001107,Co-amoxiclav 250mg/125mg tablets (Teva UK Ltd) (AMP)
774587000,Co-amoxiclav (VTM)
785111000001106,Co-amoxiclav 500mg/125mg tablets (Kent Pharma (UK) Ltd) (AMP)
829311000001103,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
866111000001100,Augmentin 250/62 SF oral suspension (GlaxoSmithKline UK Ltd) (AMP)
882211000001108,Co-amoxiclav 250mg/125mg tablets (Sandoz Ltd) (AMP)
894611000001101,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Teva UK Ltd) (AMP)
91211000001101,Co-amoxiclav 250mg/125mg tablets (Sun Pharma UK Ltd) (AMP)
931011000001106,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Teva UK Ltd) (AMP)
932211000001108,Augmentin 125/31 SF oral suspension (GlaxoSmithKline UK Ltd) (AMP)
934111000001105,Co-amoxiclav 500mg/125mg tablets (Teva UK Ltd) (AMP)
94411000001100,Augmentin 375mg tablets (GlaxoSmithKline UK Ltd) (AMP)
9786711000001109,Co-amoxiclav 250mg/125mg tablets (Almus Pharmaceuticals Ltd) (AMP)
9787711000001107,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd) (AMP)
9787911000001109,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd) (AMP)
